Port:              P038
Site:              Aberdeen
Latitude:          57.14325
Longitude:         -2.07451
Start Date:        01JAN1947-00.00.00
End Date:          31DEC1947-23.00.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVZZ01 = Surface elevation (unspecified datum) of the water body                      
  Cycle    Date      Time      ASLVZZ01     Residual  
 Number yyyy mm dd hh mi ssf           f            f 
  7469) 1947/11/08 04:00:00      1.0725      -0.1439  
  7470) 1947/11/08 05:00:00      1.4992      -0.0221  
  7471) 1947/11/08 06:00:00      2.0479       0.0171  
  7472) 1947/11/08 07:00:00      2.7184       0.0767  
  7473) 1947/11/08 08:00:00      3.3280       0.1058  
  7474) 1947/11/08 09:00:00      3.6633       0.0120  
  7475) 1947/11/08 10:00:00      3.8157       0.0178  
  7476) 1947/11/08 11:00:00      3.6633       0.0176  
  7477) 1947/11/08 12:00:00      3.2061      -0.0456  
  7478) 1947/11/08 13:00:00      2.6575      -0.0685  
  7479) 1947/11/08 14:00:00      2.1393      -0.0676  
  7480) 1947/11/08 15:00:00      1.7431      -0.0806  
  7481) 1947/11/08 16:00:00      1.6821      -0.0086  
  7482) 1947/11/08 17:00:00      1.8955       0.0307  
  7483) 1947/11/08 18:00:00      2.4136       0.1460  
  7484) 1947/11/08 19:00:00      2.9623       0.1690  
  7485) 1947/11/08 20:00:00      3.4804       0.1650  
  7486) 1947/11/08 21:00:00      3.8767       0.1393  
  7487) 1947/11/08 22:00:00      4.0291       0.1064  
  7488) 1947/11/08 23:00:00      3.8767       0.0983  
  7489) 1947/11/09 00:00:00      3.4195       0.0873  
  7490) 1947/11/09 01:00:00      2.7489       0.0707  
  7491) 1947/11/09 02:00:00      2.0479       0.0812  
  7492) 1947/11/09 03:00:00      1.4992       0.1370  
  7493) 1947/11/09 04:00:00      1.1335       0.1242  
  7494) 1947/11/09 05:00:00      1.2249       0.2031  
  7495) 1947/11/09 06:00:00      1.6821       0.2927  
  7496) 1947/11/09 07:00:00      2.3527       0.3561  
  7497) 1947/11/09 08:00:00      3.0537       0.3631  
  7498) 1947/11/09 09:00:00      3.7243       0.3860  
  7499) 1947/11/09 10:00:00      4.1205       0.3026  
  7500) 1947/11/09 11:00:00      4.1815       0.2142  
  7501) 1947/11/09 12:00:00      3.9681       0.2042  
  7502) 1947/11/09 13:00:00      3.3585       0.0827  
  7503) 1947/11/09 14:00:00      2.7489       0.1128  
  7504) 1947/11/09 15:00:00      2.1393       0.1232  
  7505) 1947/11/09 16:00:00      1.6821       0.0983  
  7506) 1947/11/09 17:00:00      1.5907       0.1241  
  7507) 1947/11/09 18:00:00      1.8955       0.1769  
  7508) 1947/11/09 19:00:00      2.5660       0.3225  
  7509) 1947/11/09 20:00:00      3.1756       0.2912  
  7510) 1947/11/09 21:00:00      3.8157       0.3381  
  7511) 1947/11/09 22:00:00      4.2425       0.2986  
  7512) 1947/11/09 23:00:00      4.3339       0.2143  
  7513) 1947/11/10 00:00:00      4.0901       0.1757  
  7514) 1947/11/10 01:00:00      3.4804       0.1067  
  7515) 1947/11/10 02:00:00      2.7489       0.1389  
  7516) 1947/11/10 03:00:00      1.8345       0.0354  
  7517) 1947/11/10 04:00:00      1.2249       0.0735  
  7518) 1947/11/10 05:00:00      0.9811       0.1584  
  7519) 1947/11/10 06:00:00      1.1335       0.2136  
  7520) 1947/11/10 07:00:00      1.6821       0.2751  
  7521) 1947/11/10 08:00:00      2.4441       0.3100  
  7522) 1947/11/10 09:00:00      3.2061       0.3163  
  7523) 1947/11/10 10:00:00      3.8767       0.3127  
  7524) 1947/11/10 11:00:00      4.2425       0.2223  
  7525) 1947/11/10 12:00:00      4.1815       0.0974  
  7526) 1947/11/10 13:00:00      3.8157       0.0510  
  7527) 1947/11/10 14:00:00      3.1147      -0.0362  
  7528) 1947/11/10 15:00:00      2.3527      -0.0438  
  7529) 1947/11/10 16:00:00      1.7431       0.0210  
  7530) 1947/11/10 17:00:00      1.3468       0.0326  
  7531) 1947/11/10 18:00:00      1.3468       0.0556  
  7532) 1947/11/10 19:00:00      1.8040       0.1248  
  7533) 1947/11/10 20:00:00      2.5051       0.1522  
  7534) 1947/11/10 21:00:00      3.2671       0.1808  
  7535) 1947/11/10 22:00:00      3.8767       0.1646  
  7536) 1947/11/10 23:00:00      4.3339       0.1671  
  7537) 1947/11/11 00:00:00      4.3339       0.0764  
  7538) 1947/11/11 01:00:00      3.9377      -0.0028  
  7539) 1947/11/11 02:00:00      3.2061      -0.0785  
  7540) 1947/11/11 03:00:00      2.2917      -0.1232  
  7541) 1947/11/11 04:00:00      1.4383      -0.1114  
  7542) 1947/11/11 05:00:00      0.9201      -0.0152  
  7543) 1947/11/11 06:00:00      0.7677       0.0559  
  7544) 1947/11/11 07:00:00      1.0725       0.1169  
  7545) 1947/11/11 08:00:00      1.8040       0.2114  
  7546) 1947/11/11 09:00:00      2.7489       0.3285  
  7547) 1947/11/11 10:00:00      3.4195       0.2286  
  7548) 1947/11/11 11:00:00      4.0901       0.2494  
  7549) 1947/11/11 12:00:00      4.3339       0.1451  
  7550) 1947/11/11 13:00:00      4.1205       0.0176  
  7551) 1947/11/11 14:00:00      3.5719      -0.0669  
  7552) 1947/11/11 15:00:00      2.8099      -0.0867  
  7553) 1947/11/11 16:00:00      1.9564      -0.1046  
  7554) 1947/11/11 17:00:00      1.2859      -0.1159  
  7555) 1947/11/11 18:00:00      1.0725      -0.0174  
  7556) 1947/11/11 19:00:00      1.2859       0.0668  
  7557) 1947/11/11 20:00:00      1.9869       0.2188  
  7558) 1947/11/11 21:00:00      2.8099       0.2375  
  7559) 1947/11/11 22:00:00      3.5719       0.2325  
  7560) 1947/11/11 23:00:00      4.1815       0.2244  
  7561) 1947/11/12 00:00:00      4.5777       0.2421  
  7562) 1947/11/12 01:00:00      4.4253       0.1362  
  7563) 1947/11/12 02:00:00      3.8767       0.0324  
  7564) 1947/11/12 03:00:00      3.0232      -0.0554  
  7565) 1947/11/12 04:00:00      2.0479      -0.0874  
  7566) 1947/11/12 05:00:00      1.2859      -0.0032  
  7567) 1947/11/12 06:00:00      0.8287       0.0450  
  7568) 1947/11/12 07:00:00      0.9201       0.1915  
  7569) 1947/11/12 08:00:00      1.4383       0.2908  
  7570) 1947/11/12 09:00:00      2.3527       0.4267  
  7571) 1947/11/12 10:00:00      3.0537       0.2633  
  7572) 1947/11/12 11:00:00      3.8157       0.2891  
  7573) 1947/11/12 12:00:00      4.4253       0.3340  
  7574) 1947/11/12 13:00:00      4.5777       0.3129  
  7575) 1947/11/12 14:00:00      4.1815       0.1740  
  7576) 1947/11/12 15:00:00      3.5109       0.1100  
  7577) 1947/11/12 16:00:00      2.6575       0.1010  
  7578) 1947/11/12 17:00:00      1.8345       0.1283  
  7579) 1947/11/12 18:00:00      1.2249       0.0911  
  7580) 1947/11/12 19:00:00      1.1335       0.1597  
  7581) 1947/11/12 20:00:00      1.4992       0.2218  
  7582) 1947/11/12 21:00:00      2.1393       0.1641  
  7583) 1947/11/12 22:00:00      3.0232       0.1805  
  7584) 1947/11/12 23:00:00      3.7243       0.1443  
  7585) 1947/11/13 00:00:00      4.4253       0.2753  
  7586) 1947/11/13 01:00:00      4.4863       0.0913  
  7587) 1947/11/13 02:00:00      4.2425       0.0428  
  7588) 1947/11/13 03:00:00      3.6329      -0.0050  
  7589) 1947/11/13 04:00:00      2.7184      -0.0700  
  7590) 1947/11/13 05:00:00      1.7431      -0.0927  
  7591) 1947/11/13 06:00:00      1.0725      -0.0184  
  7592) 1947/11/13 07:00:00      0.8287       0.0735  
  7593) 1947/11/13 08:00:00      1.0725       0.1734  
  7594) 1947/11/13 09:00:00      1.6821       0.1977  
  7595) 1947/11/13 10:00:00      2.5660       0.2180  
  7596) 1947/11/13 11:00:00      3.3585       0.1909  
  7597) 1947/11/13 12:00:00      4.0291       0.1998  
  7598) 1947/11/13 13:00:00      4.3949       0.1500  
  7599) 1947/11/13 14:00:00      4.2729       0.0536  
  7600) 1947/11/13 15:00:00      3.7243      -0.0792  
  7601) 1947/11/13 16:00:00      2.9623      -0.1172  
  7602) 1947/11/13 17:00:00      2.0479      -0.1408  
  7603) 1947/11/13 18:00:00      1.2859      -0.1205  
  7604) 1947/11/13 19:00:00      0.9201      -0.0588  
  7605) 1947/11/13 20:00:00      0.9811      -0.0186  
  7606) 1947/11/13 21:00:00      1.4992       0.0356  
  7607) 1947/11/13 22:00:00      2.2612       0.0031  
  7608) 1947/11/13 23:00:00      3.1147       0.0183  
  7609) 1947/11/14 00:00:00      3.7853       0.0215  
  7610) 1947/11/14 01:00:00      4.2425       0.0010  
  7611) 1947/11/14 02:00:00      4.2729      -0.0523  
  7612) 1947/11/14 03:00:00      3.8767      -0.1244  
  7613) 1947/11/14 04:00:00      3.1147      -0.2318  
  7614) 1947/11/14 05:00:00      2.2612      -0.2008  
  7615) 1947/11/14 06:00:00      1.4383      -0.1471  
  7616) 1947/11/14 07:00:00      0.9201      -0.0896  
  7617) 1947/11/14 08:00:00      0.9201       0.0404  
  7618) 1947/11/14 09:00:00      1.2859       0.0717  
  7619) 1947/11/14 10:00:00      1.9869       0.0648  
  7620) 1947/11/14 11:00:00      2.8708       0.0926  
  7621) 1947/11/14 12:00:00      3.5109       0.0185  
  7622) 1947/11/14 13:00:00      4.0901       0.0486  
  7623) 1947/11/14 14:00:00      4.3339       0.0711  
  7624) 1947/11/14 15:00:00      3.9681      -0.0889  
  7625) 1947/11/14 16:00:00      3.3585      -0.1532  
  7626) 1947/11/14 17:00:00      2.5660      -0.1483  
  7627) 1947/11/14 18:00:00      1.6821M     -0.1740M 
  7628) 1947/11/14 19:00:00      1.0725M     -0.1408M 
  7629) 1947/11/14 20:00:00      0.9811M      0.0150M 
  7630) 1947/11/14 21:00:00      1.2249M      0.0622M 
  7631) 1947/11/14 22:00:00      1.8955M      0.1520M 
  7632) 1947/11/14 23:00:00      2.8099M      0.2578M 
  7633) 1947/11/15 00:00:00      3.4195M      0.1318M 
  7634) 1947/11/15 01:00:00      3.9681M      0.1008M 
  7635) 1947/11/15 02:00:00      4.2729M      0.0624M 
  7636) 1947/11/15 03:00:00      4.0291M     -0.1151M 
  7637) 1947/11/15 04:00:00      3.5719M     -0.1494M 
  7638) 1947/11/15 05:00:00      2.8099M     -0.1987M 
  7639) 1947/11/15 06:00:00      1.8955M     -0.2641M 
  7640) 1947/11/15 07:00:00      1.2859M     -0.1509M 
  7641) 1947/11/15 08:00:00      0.9811M     -0.0879M 
  7642) 1947/11/15 09:00:00      1.1335M     -0.0133M 
  7643) 1947/11/15 10:00:00      1.7431M      0.1139M 
  7644) 1947/11/15 11:00:00      2.2917M     -0.0942M 
  7645) 1947/11/15 12:00:00      3.2671M      0.1238M 
  7646) 1947/11/15 13:00:00      3.8157M      0.0873M 
  7647) 1947/11/15 14:00:00      4.1815M      0.0550M 
  7648) 1947/11/15 15:00:00      4.1205M     -0.0299M 
  7649) 1947/11/15 16:00:00      3.7853M     -0.0201M 
  7650) 1947/11/15 17:00:00      3.2061M      0.0389M 
  7651) 1947/11/15 18:00:00      2.6575M      0.2973M 
  7652) 1947/11/15 19:00:00      1.7431M      0.1308M 
  7653) 1947/11/15 20:00:00      1.3468M      0.1980M 
  7654) 1947/11/15 21:00:00      1.1335M      0.0461M 
  7655) 1947/11/15 22:00:00      1.2859M     -0.1361M 
  7656) 1947/11/15 23:00:00      1.8345M     -0.2222M 
  7657) 1947/11/16 00:00:00      2.7184M     -0.0739M 
  7658) 1947/11/16 01:00:00      3.3585M     -0.0426M 
  7659) 1947/11/16 02:00:00      3.8767M     -0.0031M 
  7660) 1947/11/16 03:00:00      4.2425M      0.1709M 
  7661) 1947/11/16 04:00:00      4.0901M      0.1986M 
  7662) 1947/11/16 05:00:00      3.4804M      0.0815M 
  7663) 1947/11/16 06:00:00      2.7184M      0.0390M 
  7664) 1947/11/16 07:00:00      2.1393M      0.1988M 
  7665) 1947/11/16 08:00:00      1.6821M      0.2675M 
  7666) 1947/11/16 09:00:00      1.4992M      0.2413M 
  7667) 1947/11/16 10:00:00      1.5907M      0.0842M 
  7668) 1947/11/16 11:00:00      1.9869M     -0.0850M 
  7669) 1947/11/16 12:00:00      3.2671M      0.4779M 
  7670) 1947/11/16 13:00:00      3.7243M      0.3255M 
  7671) 1947/11/16 14:00:00      3.9377M      0.0833M 
  7672) 1947/11/16 15:00:00      3.9377M     -0.1429M 
  7673) 1947/11/16 16:00:00      3.6633M     -0.2830M 
  7674) 1947/11/16 17:00:00      2.8708M     -0.6338M 
  7675) 1947/11/16 18:00:00      2.0479M     -0.7749M 
  7676) 1947/11/16 19:00:00      1.3773M     -0.7008M 
  7677) 1947/11/16 20:00:00      1.1335M     -0.3539M 
  7678) 1947/11/16 21:00:00      1.1335M     -0.0728M 
  7679) 1947/11/16 22:00:00      1.6516M      0.3502M 
  7680) 1947/11/16 23:00:00      2.5051M      0.7909M 
  7681) 1947/11/17 00:00:00      3.1147M      0.7833M 
  7682) 1947/11/17 01:00:00      3.7853M      0.8457M 
  7683) 1947/11/17 02:00:00      4.0291M      0.5918M 
  7684) 1947/11/17 03:00:00      4.1205M      0.3172M 
  7685) 1947/11/17 04:00:00      3.7243M     -0.1409M 
  7686) 1947/11/17 05:00:00      3.1147M     -0.4968M 
  7687) 1947/11/17 06:00:00      2.2917M     -0.7933M 
  7688) 1947/11/17 07:00:00      1.5907M     -0.8323M 
  7689) 1947/11/17 08:00:00      1.1944M     -0.6493M 
  7690) 1947/11/17 09:00:00      1.0420M     -0.4706M 
  7691) 1947/11/17 10:00:00      1.4383M     -0.0954M 
  7692) 1947/11/17 11:00:00      2.7184M      0.8329M 
  7693) 1947/11/17 12:00:00      2.5660M      0.1066M 
  7694) 1947/11/17 13:00:00      3.2061M      0.1411M 
  7695) 1947/11/17 14:00:00      3.5719M      0.0412M 
  7696) 1947/11/17 15:00:00      3.8157M     -0.0466M 
  7697) 1947/11/17 16:00:00      3.9377M      0.0027M 
  7698) 1947/11/17 17:00:00      3.6328      -0.0681  
  7699) 1947/11/17 18:00:00      3.1147      -0.0907  
  7700) 1947/11/17 19:00:00      2.4136      -0.1279  
  7701) 1947/11/17 20:00:00      1.7431      -0.1709  
  7702) 1947/11/17 21:00:00      1.3773      -0.1053  
  7703) 1947/11/17 22:00:00      1.2249      -0.1293  
  7704) 1947/11/17 23:00:00      1.4992      -0.0468  
  7705) 1947/11/18 00:00:00      1.9869       0.0151  
  7706) 1947/11/18 01:00:00      2.5051      -0.0037  
  7707) 1947/11/18 02:00:00      2.9623      -0.0251  
  7708) 1947/11/18 03:00:00      3.4195       0.0188  
  7709) 1947/11/18 04:00:00      3.6633       0.0035  
  7710) 1947/11/18 05:00:00      3.5719      -0.0679  
  7711) 1947/11/18 06:00:00      3.2671      -0.0815  
  7712) 1947/11/18 07:00:00      2.8099      -0.0278  
  7713) 1947/11/18 08:00:00      2.2612      -0.0273  
  7714) 1947/11/18 09:00:00      1.8345      -0.0380  
  7715) 1947/11/18 10:00:00      1.7431       0.0452  
  7716) 1947/11/18 11:00:00      1.8955       0.0644  
  7717) 1947/11/18 12:00:00      2.2917       0.0831  
  7718) 1947/11/18 13:00:00      2.8099       0.0873  
  7719) 1947/11/18 14:00:00      3.2061       0.0168  
  7720) 1947/11/18 15:00:00      3.5719       0.0261  
  7721) 1947/11/18 16:00:00      3.7243      -0.0446  
  7722) 1947/11/18 17:00:00      3.7243      -0.0184  
  7723) 1947/11/18 18:00:00      3.4195      -0.0441  
  7724) 1947/11/18 19:00:00      2.8708      -0.0917  
  7725) 1947/11/18 20:00:00      2.2917      -0.0827  
  7726) 1947/11/18 21:00:00      1.8345      -0.0432  
  7727) 1947/11/18 22:00:00      1.5297      -0.0418  
  7728) 1947/11/18 23:00:00      1.5297      -0.0110  
  7729) 1947/11/19 00:00:00      1.7571T      0.0001T 
  7730) 1947/11/19 01:00:00      2.1225T     -0.0173T 
  7731) 1947/11/19 02:00:00      2.5346T     -0.0322T 
  7732) 1947/11/19 03:00:00      2.9323T     -0.0216T 
  7733) 1947/11/19 04:00:00      3.2579T     -0.0466T 
  7734) 1947/11/19 05:00:00      3.4135T     -0.0772T 
  7735) 1947/11/19 06:00:00      3.3209T     -0.1181T 
  7736) 1947/11/19 07:00:00      3.0070T     -0.1408T 
  7737) 1947/11/19 08:00:00      2.5886T     -0.1156T 
  7738) 1947/11/19 09:00:00      2.1908T     -0.0952T 
  7739) 1947/11/19 10:00:00      1.9869      -0.0066  
  7740) 1947/11/19 11:00:00      1.8955      -0.0194  
  7741) 1947/11/19 12:00:00      2.0479      -0.0314  
  7742) 1947/11/19 13:00:00      2.3527      -0.0652  
  7743) 1947/11/19 14:00:00      2.8099      -0.0199  
  7744) 1947/11/19 15:00:00      3.0537      -0.1283  
  7745) 1947/11/19 16:00:00      3.3585      -0.1107  
  7746) 1947/11/19 17:00:00      3.5109      -0.1097  
  7747) 1947/11/19 18:00:00      3.4195      -0.1406  
  7748) 1947/11/19 19:00:00      3.1147      -0.1651  
  7749) 1947/11/19 20:00:00      2.7184      -0.1025  
  7750) 1947/11/19 21:00:00      2.2612      -0.0736  
  7751) 1947/11/19 22:00:00      1.8345      -0.1035  
  7752) 1947/11/19 23:00:00      1.6516      -0.0532  
  7753) 1947/11/20 00:00:00      1.6516      -0.0516  
  7754) 1947/11/20 01:00:00      1.8345      -0.0499  
  7755) 1947/11/20 02:00:00      2.1393      -0.0524  
  7756) 1947/11/20 03:00:00      2.5051      -0.0197  
  7757) 1947/11/20 04:00:00      2.8099      -0.0593  
  7758) 1947/11/20 05:00:00      3.1147      -0.0677  
  7759) 1947/11/20 06:00:00      3.2061      -0.1396  
  7760) 1947/11/20 07:00:00      3.1147      -0.1864  
  7761) 1947/11/20 08:00:00      2.7489      -0.2986  
  7762) 1947/11/20 09:00:00      2.4441      -0.2532  
  7763) 1947/11/20 10:00:00      2.1393      -0.2401  
  7764) 1947/11/20 11:00:00      1.9869      -0.1619  
  7765) 1947/11/20 12:00:00      1.9869      -0.1094  
  7766) 1947/11/20 13:00:00      2.2003      -0.0225  
  7767) 1947/11/20 14:00:00      2.5660       0.0793  
  7768) 1947/11/20 15:00:00      2.9013       0.1026  
  7769) 1947/11/20 16:00:00      3.2061       0.1144  
  7770) 1947/11/20 17:00:00      3.4195       0.0710  
  7771) 1947/11/20 18:00:00      3.5719       0.0906  
  7772) 1947/11/20 19:00:00      3.5109       0.0766  
  7773) 1947/11/20 20:00:00      3.2061       0.0207  
  7774) 1947/11/20 21:00:00      2.8099       0.0156  
  7775) 1947/11/20 22:00:00      2.4136       0.0241  
  7776) 1947/11/20 23:00:00      2.1393       0.1032  
  7777) 1947/11/21 00:00:00      1.8955       0.0760  
  7778) 1947/11/21 01:00:00      1.8345       0.0488  
  7779) 1947/11/21 02:00:00      2.0479       0.1440  
  7780) 1947/11/21 03:00:00      2.3527       0.2142  
  7781) 1947/11/21 04:00:00      2.7184       0.2886  
  7782) 1947/11/21 05:00:00      3.0537       0.2797  
  7783) 1947/11/21 06:00:00      3.3280       0.2416  
  7784) 1947/11/21 07:00:00      3.4195       0.1506  
  7785) 1947/11/21 08:00:00      3.3585       0.1013  
  7786) 1947/11/21 09:00:00      3.1147       0.0533  
  7787) 1947/11/21 10:00:00      2.8099       0.0248  
  7788) 1947/11/21 11:00:00      2.5660       0.0635  
  7789) 1947/11/21 12:00:00      2.3527       0.0817  
  7790) 1947/11/21 13:00:00      2.3527       0.1709  
  7791) 1947/11/21 14:00:00      2.4441       0.2074  
  7792) 1947/11/21 15:00:00      2.6575       0.2298  
  7793) 1947/11/21 16:00:00      2.9013       0.2149  
  7794) 1947/11/21 17:00:00      3.2671       0.2876  
  7795) 1947/11/21 18:00:00      3.5109       0.2634  
  7796) 1947/11/21 19:00:00      3.6633       0.2557  
  7797) 1947/11/21 20:00:00      3.4804       0.0830  
  7798) 1947/11/21 21:00:00      3.2061       0.0134  
  7799) 1947/11/21 22:00:00      2.7489      -0.1048  
  7800) 1947/11/21 23:00:00      2.4441      -0.0296  
  7801) 1947/11/22 00:00:00      2.1088       0.0031  
  7802) 1947/11/22 01:00:00      1.8955       0.0400  
  7803) 1947/11/22 02:00:00      1.8345       0.0765  
  7804) 1947/11/22 03:00:00      1.9869       0.1647  
  7805) 1947/11/22 04:00:00      2.2003       0.1747  
  7806) 1947/11/22 05:00:00      2.5965       0.2583  
  7807) 1947/11/22 06:00:00      2.9623       0.2435  
  7808) 1947/11/22 07:00:00      3.3585       0.2911  
  7809) 1947/11/22 08:00:00      3.5109       0.2210  
  7810) 1947/11/22 09:00:00      3.5109       0.1912  
  7811) 1947/11/22 10:00:00      3.3585       0.1946  
  7812) 1947/11/22 11:00:00      3.0537       0.1514  
  7813) 1947/11/22 12:00:00      2.8099       0.2248  
  7814) 1947/11/22 13:00:00      2.5051       0.2041  
  7815) 1947/11/22 14:00:00      2.2917       0.1523  
  7816) 1947/11/22 15:00:00      2.2917       0.1594  
  7817) 1947/11/22 16:00:00      2.5660       0.2756  
  7818) 1947/11/22 17:00:00      2.8099       0.2443  
  7819) 1947/11/22 18:00:00      3.1756       0.2676  
  7820) 1947/11/22 19:00:00      3.4195       0.1947  
  7821) 1947/11/22 20:00:00      3.5719       0.1405  
  7822) 1947/11/22 21:00:00      3.5109       0.0521  
  7823) 1947/11/22 22:00:00      3.3280       0.0503  
  7824) 1947/11/22 23:00:00      2.9623       0.0230  
  7825) 1947/11/23 00:00:00      2.5051      -0.0136  
  7826) 1947/11/23 01:00:00      2.0479      -0.0435  
  7827) 1947/11/23 02:00:00      1.8345       0.0575  
  7828) 1947/11/23 03:00:00      1.6821       0.0560  
  7829) 1947/11/23 04:00:00      1.7431       0.0647  
  7830) 1947/11/23 05:00:00      2.1088       0.1920  
  7831) 1947/11/23 06:00:00      2.4441       0.1410  
  7832) 1947/11/23 07:00:00      2.9623       0.2114  
  7833) 1947/11/23 08:00:00      3.3585       0.2045  
  7834) 1947/11/23 09:00:00      3.5719       0.1553  
  7835) 1947/11/23 10:00:00      3.5719       0.1055  
  7836) 1947/11/23 11:00:00      3.4195       0.1237  
  7837) 1947/11/23 12:00:00      3.0232       0.0460  
  7838) 1947/11/23 13:00:00      2.6575       0.0854  
  7839) 1947/11/23 14:00:00      2.2003      -0.0052  
  7840) 1947/11/23 15:00:00      2.0479       0.0705  
  7841) 1947/11/23 16:00:00      2.1393       0.1859  
  7842) 1947/11/23 17:00:00      2.3527       0.2066  
  7843) 1947/11/23 18:00:00      2.7489       0.2469  
  7844) 1947/11/23 19:00:00      3.1756       0.2476  
  7845) 1947/11/23 20:00:00      3.5109       0.2018  
  7846) 1947/11/23 21:00:00      3.6633       0.1078  
  7847) 1947/11/23 22:00:00      3.7243       0.1281  
  7848) 1947/11/23 23:00:00      3.4195       0.0337  
  7849) 1947/11/24 00:00:00      2.9623      -0.0228  
  7850) 1947/11/24 01:00:00      2.5051       0.0311  
  7851) 1947/11/24 02:00:00      1.9564      -0.0068  
  7852) 1947/11/24 03:00:00      1.6821       0.0937  
  7853) 1947/11/24 04:00:00      1.6821       0.2526  
  7854) 1947/11/24 05:00:00      1.8040       0.2696  
  7855) 1947/11/24 06:00:00      2.1393       0.2659  
  7856) 1947/11/24 07:00:00      2.6575       0.2906  
  7857) 1947/11/24 08:00:00      3.1756       0.2808  
  7858) 1947/11/24 09:00:00      3.6633       0.3181  
  7859) 1947/11/24 10:00:00      3.8767       0.2504  
  7860) 1947/11/24 11:00:00      3.7243       0.0840  
  7861) 1947/11/24 12:00:00      3.5109       0.1235  
  7862) 1947/11/24 13:00:00      2.9623       0.0071  
  7863) 1947/11/24 14:00:00      2.4441       0.0087  
  7864) 1947/11/24 15:00:00      1.9869      -0.0017  
  7865) 1947/11/24 16:00:00      1.7431       0.0050  
  7866) 1947/11/24 17:00:00      1.8345       0.0707  
  7867) 1947/11/24 18:00:00      2.2917       0.2298  
  7868) 1947/11/24 19:00:00      2.7489       0.2089  
  7869) 1947/11/24 20:00:00      3.2671       0.2060  
  7870) 1947/11/24 21:00:00      3.7243       0.2314  
  7871) 1947/11/24 22:00:00      3.9377       0.1820  
  7872) 1947/11/24 23:00:00      3.8157       0.0576  
  7873) 1947/11/25 00:00:00      3.4804       0.0241  
  7874) 1947/11/25 01:00:00      2.8708      -0.0745  
  7875) 1947/11/25 02:00:00      2.1088      -0.2103  
  7876) 1947/11/25 03:00:00      1.6821      -0.0462  
  7877) 1947/11/25 04:00:00      1.2859      -0.0471  
  7878) 1947/11/25 05:00:00      1.2859       0.0555  
  7879) 1947/11/25 06:00:00      1.6516       0.1958  
  7880) 1947/11/25 07:00:00      2.2612       0.3231  
  7881) 1947/11/25 08:00:00      2.9013       0.3527  
  7882) 1947/11/25 09:00:00      3.4195       0.2789  
  7883) 1947/11/25 10:00:00      3.8157       0.2019  
  7884) 1947/11/25 11:00:00      3.9377       0.0730  
  7885) 1947/11/25 12:00:00      3.7853       0.0131  
  7886) 1947/11/25 13:00:00      3.2671      -0.1183  
  7887) 1947/11/25 14:00:00      2.5965      -0.2140  
  7888) 1947/11/25 15:00:00      1.9869      -0.1920  
  7889) 1947/11/25 16:00:00      1.5297      -0.1609  
  7890) 1947/11/25 17:00:00      1.5297       0.0477  
  7891) 1947/11/25 18:00:00      1.7431       0.1163  
  7892) 1947/11/25 19:00:00      2.2003       0.1211  
  7893) 1947/11/25 20:00:00      2.9013       0.2091  
  7894) 1947/11/25 21:00:00      3.4804       0.1912  
  7895) 1947/11/25 22:00:00      3.8767       0.1338  
  7896) 1947/11/25 23:00:00      3.9681      -0.0163  
  7897) 1947/11/26 00:00:00      3.8157      -0.0688  
  7898) 1947/11/26 01:00:00      3.3585      -0.0906  
  7899) 1947/11/26 02:00:00      2.5051      -0.3004  
  7900) 1947/11/26 03:00:00      1.7431      -0.3230  
  7901) 1947/11/26 04:00:00      1.2249      -0.2062  
  7902) 1947/11/26 05:00:00      0.9201      -0.1564  
  7903) 1947/11/26 06:00:00      1.1335       0.0386  
  7904) 1947/11/26 07:00:00      1.5907       0.1021  
  7905) 1947/11/26 08:00:00      2.3527       0.2272  
  7906) 1947/11/26 09:00:00      3.0232       0.1910  
  7907) 1947/11/26 10:00:00      3.3585      -0.0919  
  7908) 1947/11/26 11:00:00      3.8767      -0.0339  
  7909) 1947/11/26 12:00:00      4.0901       0.0283  
  7910) 1947/11/26 13:00:00      3.6633      -0.1468  
  7911) 1947/11/26 14:00:00      3.1147      -0.1527  
  7912) 1947/11/26 15:00:00      2.4136      -0.1351  
  7913) 1947/11/26 16:00:00      1.6516      -0.1883  
  7914) 1947/11/26 17:00:00      1.2249      -0.1466  
  7915) 1947/11/26 18:00:00      1.0725      -0.1960  
  7916) 1947/11/26 19:00:00      1.5297      -0.0528  
  7917) 1947/11/26 20:00:00      2.1393      -0.0639  
  7918) 1947/11/26 21:00:00      2.9623       0.0289  
  7919) 1947/11/26 22:00:00      3.5719       0.0069  
  7920) 1947/11/26 23:00:00      4.0291       0.0156  
  7921) 1947/11/27 00:00:00      4.1815      -0.0013  
  7922) 1947/11/27 01:00:00      3.8767      -0.0572  
  7923) 1947/11/27 02:00:00      3.2671      -0.0884  
  7924) 1947/11/27 03:00:00      2.5051      -0.0758  
  7925) 1947/11/27 04:00:00      1.5907      -0.1677  
  7926) 1947/11/27 05:00:00      0.9811      -0.1590  
  7927) 1947/11/27 06:00:00      0.8287      -0.0576  
  7928) 1947/11/27 07:00:00      0.9811      -0.0918  
  7929) 1947/11/27 08:00:00      1.5297      -0.1156  
  7930) 1947/11/27 09:00:00      2.3527      -0.0638  
  7931) 1947/11/27 10:00:00      3.1147      -0.0547  
